ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,dsv,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc,defensive_dsv
251,2025-09-12,Georgetown,Richmond,Away,,1,2.0,1.0,1.0,11.0,4.0,,,1.0,2.0,,2.0,3.0,14.0,7.0,,,,1.0,
251,2025-09-14,Georgetown,VCU,Away,,0,2.0,,,5.0,3.0,43.0,,,1.0,,2.0,3.0,6.0,2.0,35.0,,1.0,1.0,
251,2025-09-19,Georgetown,Temple,Home,,1,2.0,1.0,,12.0,9.0,34.0,,,1.0,,2.0,2.0,11.0,6.0,28.0,,,,
251,2025-09-26,Georgetown,Providence,Away,,0,2.0,,,6.0,1.0,,,,,,2.0,2.0,8.0,6.0,,,,,
251,2025-09-28,Georgetown,Holy Cross,Away,,1,,1.0,,13.0,8.0,,,1.0,2.0,,2.0,1.0,15.0,9.0,,,,2.0,
251,2025-10-03,Georgetown,Villanova,Home,,0,5.0,,,5.0,2.0,42.0,,,1.0,,5.0,4.0,16.0,12.0,46.0,,,,
251,2025-10-05,Georgetown,Towson,Away,,2,0.0,2.0,1.0,7.0,5.0,,,1.0,2.0,,,,16.0,2.0,,,,1.0,
251,2025-10-10,Georgetown,Liberty,Home,,0,1.0,,,2.0,,39.0,,1.0,2.0,,1.0,2.0,19.0,13.0,42.0,,1.0,3.0,
251,2025-10-12,Georgetown,Rider,Home,,3,,3.0,3.0,26.0,20.0,40.0,,,1.0,,4.0,1.0,12.0,10.0,38.0,,,,
251,2025-10-17,Georgetown,UConn,Away,,0,2.0,,,6.0,4.0,,,,,,2.0,3.0,12.0,7.0,,,,1.0,
251,2025-10-24,Georgetown,Quinnipiac,Home,,3,1.0,3.0,2.0,12.0,8.0,42.0,,,1.0,,1.0,,15.0,9.0,46.0,,,1.0,1.0
251,2025-10-26,Georgetown,Queens (NC),Home,,3,1.0,3.0,4.0,21.0,12.0,42.0,,,,,1.0,1.0,2.0,2.0,30.0,,,1.0,
251,2025-10-31,Georgetown,Old Dominion,Away,,1,3.0,1.0,,4.0,1.0,,,,,,3.0,5.0,17.0,9.0,,,,1.0,
275,2025-09-05,Harvard,California,Away,,2,,2.0,,12.0,2.0,40.0,,,1.0,,1.0,,6.0,1.0,37.0,,,,
275,2025-09-07,Harvard,Stanford,Away,,3,,2.0,1.0,17.0,8.0,,,,1.0,,2.0,1.0,8.0,7.0,,,,1.0,
275,2025-09-12,Harvard,Ohio St.,Home,,2,,2.0,,11.0,7.0,20.0,,1.0,2.0,,1.0,2.0,7.0,4.0,27.0,,,1.0,
275,2025-09-14,Harvard,UConn,Away,,2,0.0,2.0,1.0,10.0,8.0,1.0,,,1.0,,,,7.0,4.0,,,,3.0,
275,2025-09-19,Harvard,Dartmouth,Home,,7,0.0,7.0,6.0,30.0,22.0,26.0,,,1.0,,,,1.0,,22.0,,,,
275,2025-09-21,Harvard,Northeastern,Away,,2,0.0,2.0,2.0,16.0,10.0,28.0,,,,,,,5.0,4.0,24.0,,,1.0,
275,2025-09-26,Harvard,Princeton,Away,,3,1.0,3.0,3.0,5.0,4.0,,,,1.0,,1.0,1.0,14.0,7.0,,,,,
275,2025-09-28,Harvard,Monmouth,Away,,2,0.0,2.0,,16.0,10.0,,,,3.0,,,,6.0,,,,,1.0,
275,2025-10-04,Harvard,Penn,Home,,6,1.0,6.0,5.0,18.0,14.0,,,,,1.0,1.0,1.0,6.0,4.0,,,,,
275,2025-10-06,Harvard,Boston U.,Away,,7,0.0,7.0,6.0,17.0,12.0,,,,,,,,11.0,3.0,,,,1.0,
275,2025-10-11,Harvard,Cornell,Away,,2,1.0,2.0,3.0,14.0,9.0,,,,,,1.0,2.0,10.0,3.0,,,,,
275,2025-10-17,Harvard,Brown,Home,,3,1.0,3.0,1.0,9.0,6.0,23.0,,,1.0,,1.0,1.0,5.0,3.0,23.0,,1.0,1.0,1.0
275,2025-10-19,Harvard,UMass Lowell,Away,,5,1.0,5.0,2.0,25.0,17.0,,,3.0,,,1.0,1.0,7.0,4.0,,,,1.0,1.0
275,2025-10-24,Harvard,Columbia,Home,,2,0.0,2.0,2.0,17.0,11.0,24.0,,,2.0,,,,1.0,1.0,20.0,,,1.0,2.0
275,2025-10-26,Harvard,Massachusetts,Away,,1,0.0,1.0,2.0,10.0,6.0,,,,2.0,,,,4.0,1.0,,,,2.0,
275,2025-10-31,Harvard,Yale,Away,,2,1.0,2.0,1.0,14.0,8.0,,,,3.0,,1.0,2.0,5.0,1.0,,,,1.0,
275,2025-11-07,Harvard,Brown,Home,,2,0.0,2.0,1.0,12.0,8.0,,,,,,,,10.0,5.0,,,1.0,,
275,2025-11-09,Harvard,Princeton,Home,,1,2.0,1.0,,9.0,2.0,,,,1.0,,2.0,2.0,5.0,3.0,,,1.0,1.0,
275,2025-11-14,Harvard,New Hampshire,Home,,8,2.0,8.0,8.0,24.0,15.0,14.0,,,,,2.0,3.0,9.0,5.0,18.0,,,1.0,
275,2025-11-16,Harvard,UConn,Home,,1,0.0,1.0,,18.0,9.0,24.0,,,1.0,,,,8.0,4.0,19.0,,,1.0,1.0
275,2025-11-21,Harvard,Princeton,Home,,0,2.0,,,5.0,3.0,,,2.0,,,2.0,,8.0,3.0,,,,2.0,
283,2025-08-29,Hofstra,UAlbany,Away,,2,3.0,2.0,,6.0,3.0,,,1.0,1.0,,3.0,4.0,6.0,5.0,,,,1.0,
283,2025-08-31,Hofstra,Sacred Heart,Home,,2,0.0,2.0,,22.0,13.0,38.0,,1.0,1.0,,,,10.0,5.0,35.0,,,1.0,
283,2025-09-05,Hofstra,Rider,Home,,3,,3.0,2.0,25.0,16.0,36.0,,5.0,2.0,,2.0,3.0,16.0,11.0,35.0,,2.0,3.0,1.0
283,2025-09-07,Hofstra,Bryant,Away,,2,,2.0,,10.0,5.0,,,1.0,1.0,,1.0,1.0,9.0,4.0,,,1.0,,
283,2025-09-12,Hofstra,Yale,Away,,1,2.0,1.0,1.0,5.0,3.0,,,,1.0,,2.0,2.0,29.0,13.0,,,,1.0,
283,2025-09-14,Hofstra,Villanova,Home,,2,,2.0,1.0,13.0,9.0,41.0,,,3.0,,1.0,2.0,13.0,8.0,42.0,,,1.0,
283,2025-09-21,Hofstra,UC Davis,Home,,2,1.0,2.0,2.0,17.0,9.0,40.0,,,1.0,,1.0,,3.0,2.0,18.0,,,1.0,1.0
283,2025-09-26,Hofstra,Drexel,Home,,1,2.0,1.0,2.0,8.0,3.0,22.0,,,2.0,1.0,2.0,1.0,11.0,8.0,26.0,,,1.0,
283,2025-09-28,Hofstra,Providence,Away,,1,3.0,1.0,1.0,11.0,4.0,,,,1.0,,3.0,3.0,15.0,10.0,,,,1.0,
283,2025-10-03,Hofstra,Monmouth,Away,,0,4.0,,,5.0,2.0,,,,1.0,,4.0,5.0,21.0,10.0,,,,,
283,2025-10-05,Hofstra,Columbia,Away,,2,3.0,2.0,2.0,11.0,6.0,8.0,,,,,3.0,1.0,9.0,5.0,20.0,,,1.0,
283,2025-10-10,Hofstra,Fairfield,Home,,1,5.0,1.0,2.0,4.0,2.0,27.0,,,,,5.0,6.0,27.0,18.0,42.0,,,,
283,2025-10-12,Hofstra,Wagner,Home,,4,,4.0,5.0,22.0,8.0,46.0,,,,,3.0,2.0,10.0,5.0,37.0,,,1.0,
283,2025-10-17,Hofstra,Northeastern,Away,,1,2.0,1.0,1.0,8.0,4.0,34.0,,1.0,2.0,1.0,2.0,2.0,15.0,9.0,25.0,,2.0,2.0,
283,2025-10-19,Hofstra,New Haven,Home,,7,0.0,7.0,9.0,26.0,13.0,49.0,,,2.0,,,,3.0,1.0,20.0,,,,
283,2025-10-24,Hofstra,William & Mary,Away,,2,0.0,2.0,2.0,18.0,15.0,,,,2.0,,,,12.0,6.0,,,,1.0,1.0
283,2025-10-31,Hofstra,Towson,Home,,4,2.0,4.0,2.0,10.0,6.0,43.0,,,1.0,,2.0,2.0,13.0,6.0,28.0,,,,
283,2025-11-07,Hofstra,Monmouth,Away,,0,5.0,,,,,,,3.0,1.0,1.0,5.0,2.0,24.0,14.0,,,,1.0,
285,2025-08-29,Holy Cross,Quinnipiac,Home,,1,2.0,1.0,1.0,12.0,10.0,,,,1.0,,2.0,3.0,18.0,13.0,,,2.0,1.0,
285,2025-08-31,Holy Cross,Merrimack,Home,,7,0.0,7.0,5.0,33.0,29.0,,,,,,,,6.0,4.0,,,,1.0,1.0
285,2025-09-05,Holy Cross,Providence,Home,,1,2.0,1.0,1.0,6.0,5.0,,,,,3.0,2.0,1.0,21.0,14.0,,,,,
285,2025-09-07,Holy Cross,Northeastern,Away,,2,4.0,2.0,4.0,15.0,12.0,34.0,,,,,4.0,4.0,15.0,10.0,35.0,,,,1.0
285,2025-09-12,Holy Cross,Stonehill,Home,,3,2.0,3.0,3.0,18.0,11.0,,,1.0,2.0,1.0,2.0,2.0,15.0,11.0,,,,3.0,
285,2025-09-19,Holy Cross,UAlbany,Home,,3,4.0,3.0,3.0,15.0,12.0,,,,1.0,,4.0,2.0,11.0,11.0,,,1.0,2.0,
285,2025-09-23,Holy Cross,Bryant,Away,,2,1.0,2.0,2.0,10.0,7.0,,,,2.0,,1.0,,8.0,5.0,,,,1.0,
285,2025-09-26,Holy Cross,Boston U.,Home,,2,3.0,2.0,3.0,10.0,6.0,,,,,1.0,3.0,2.0,21.0,17.0,,,,1.0,1.0
285,2025-09-28,Holy Cross,Georgetown,Home,,2,,2.0,1.0,15.0,9.0,,,,2.0,,1.0,,13.0,8.0,,,1.0,2.0,
285,2025-10-04,Holy Cross,Bucknell,Away,,1,4.0,1.0,,8.0,5.0,,,,,,4.0,5.0,18.0,11.0,,,,,
285,2025-10-10,Holy Cross,Lafayette,Away,,2,6.0,2.0,1.0,8.0,3.0,28.0,,,,2.0,6.0,5.0,28.0,19.0,29.0,,,1.0,
285,2025-10-14,Holy Cross,Dartmouth,Away,,0,4.0,,,4.0,3.0,,,,,,4.0,,13.0,10.0,,,,,
285,2025-10-18,Holy Cross,Lehigh,Home,,2,0.0,2.0,1.0,14.0,6.0,,,2.0,1.0,1.0,,,15.0,8.0,,,,1.0,
285,2025-10-24,Holy Cross,Colgate,Home,,4,,4.0,4.0,22.0,16.0,,,,,,3.0,4.0,15.0,11.0,,,,1.0,
285,2025-10-26,Holy Cross,Maine,Home,,0,2.0,,,15.0,7.0,,,,2.0,1.0,2.0,4.0,24.0,17.0,,,,,
285,2025-11-01,Holy Cross,American,Away,,1,3.0,1.0,,9.0,5.0,,,,,1.0,3.0,,14.0,8.0,,,,2.0,
306,2025-08-30,Indiana,Boston College,Home,,1,2.0,1.0,1.0,3.0,2.0,22.0,,,,,2.0,3.0,8.0,6.0,29.0,,2.0,,
306,2025-09-01,Indiana,Maine,Away,,4,3.0,4.0,3.0,20.0,16.0,14.0,,,,,3.0,1.0,8.0,7.0,13.0,,,1.0,
306,2025-09-04,Indiana,Drexel,Home,,3,0.0,3.0,1.0,13.0,5.0,,,,1.0,,,,12.0,7.0,,,,,
306,2025-09-07,Indiana,Louisville,Home,,4,5.0,4.0,3.0,7.0,5.0,,,,,2.0,5.0,6.0,17.0,8.0,,,,1.0,
306,2025-09-12,Indiana,Lock Haven,Home,,12,0.0,12.0,9.0,43.0,33.0,,,,,,,,2.0,,,,,,
306,2025-09-14,Indiana,Saint Francis,Home,,5,1.0,5.0,5.0,38.0,23.0,,,,,,1.0,1.0,3.0,2.0,,,1.0,,1.0
306,2025-09-19,Indiana,Iowa,Home,,2,3.0,2.0,2.0,15.0,7.0,,,,1.0,,3.0,3.0,10.0,6.0,,,,1.0,1.0
306,2025-09-21,Indiana,Iowa,Home,,1,3.0,1.0,2.0,12.0,7.0,,,,,2.0,3.0,2.0,9.0,7.0,,,,,
306,2025-09-26,Indiana,Northwestern,Away,,0,5.0,,,6.0,4.0,,,,1.0,,5.0,6.0,14.0,8.0,,,,,1.0
306,2025-10-03,Indiana,UC Davis,Home,,5,0.0,5.0,5.0,15.0,9.0,,,,1.0,,,,4.0,,,,,,
306,2025-10-10,Indiana,Rutgers,Home,,0,4.0,,,13.0,4.0,,,,1.0,,4.0,4.0,8.0,6.0,,,,1.0,1.0
306,2025-10-13,Indiana,Miami (OH),Away,,2,3.0,2.0,2.0,10.0,5.0,,,1.0,,,3.0,3.0,14.0,10.0,,,1.0,1.0,
306,2025-10-17,Indiana,Maryland,Away,,2,,1.0,1.0,9.0,4.0,,,,,,1.0,1.0,13.0,8.0,,,,,
306,2025-10-19,Indiana,Penn St.,Away,,3,1.0,3.0,2.0,17.0,12.0,,,,1.0,,1.0,1.0,9.0,6.0,,,,2.0,2.0
306,2025-10-24,Indiana,Ohio St.,Home,,2,,2.0,1.0,9.0,6.0,,,,1.0,,1.0,,12.0,9.0,,,,2.0,
306,2025-10-26,Indiana,Michigan St.,Home,,6,1.0,6.0,4.0,26.0,13.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,1.0,
306,2025-10-31,Indiana,Michigan,Away,,1,3.0,1.0,,8.0,3.0,,,,,5.0,3.0,1.0,15.0,12.0,,,,,
306,2025-11-06,Indiana,Iowa,Home,,0,1.0,,,6.0,2.0,,,,,,1.0,2.0,10.0,4.0,,,,,
312,2025-08-29,Iowa,Wake Forest,Home,,5,4.0,5.0,4.0,12.0,7.0,,,2.0,2.0,,4.0,4.0,11.0,5.0,,,1.0,2.0,
312,2025-08-31,Iowa,North Carolina,Home,,1,4.0,1.0,1.0,10.0,7.0,,,,,,4.0,3.0,10.0,7.0,,,,2.0,
312,2025-09-05,Iowa,Kent St.,Home,,4,1.0,4.0,3.0,17.0,13.0,,,,1.0,,1.0,1.0,6.0,4.0,,,,1.0,1.0
312,2025-09-07,Iowa,Queens (NC),Home,,8,1.0,8.0,4.0,40.0,25.0,,,,,,1.0,1.0,1.0,1.0,,,,,
312,2025-09-12,Iowa,Miami (OH),Home,,3,1.0,3.0,4.0,12.0,7.0,,,,,,1.0,1.0,18.0,11.0,,,,,
312,2025-09-14,Iowa,Louisville,Away,,5,1.0,5.0,1.0,14.0,8.0,,,,2.0,,1.0,2.0,10.0,9.0,,,,1.0,
312,2025-09-19,Iowa,Indiana,Away,,3,2.0,3.0,3.0,10.0,6.0,,,,1.0,1.0,2.0,2.0,15.0,7.0,,,,1.0,
312,2025-09-21,Iowa,Indiana,Away,,3,1.0,3.0,2.0,9.0,7.0,,,,,,1.0,2.0,12.0,7.0,,,,,2.0
312,2025-10-03,Iowa,Northwestern,Home,,1,3.0,1.0,2.0,10.0,6.0,,,1.0,,,3.0,5.0,21.0,14.0,,,,1.0,
312,2025-10-10,Iowa,Maryland,Home,,1,2.0,1.0,,19.0,10.0,,,,,,2.0,3.0,19.0,13.0,,,,1.0,1.0
312,2025-10-12,Iowa,Saint Louis,Home,,7,0.0,7.0,3.0,28.0,16.0,,,,1.0,,,,3.0,2.0,,,,,
312,2025-10-17,Iowa,Penn St.,Away,,0,,,,16.0,5.0,,,,,,1.0,,11.0,7.0,,,,2.0,
312,2025-10-19,Iowa,Rutgers,Away,,4,,4.0,4.0,16.0,11.0,,,1.0,,,3.0,4.0,10.0,5.0,,,,,
312,2025-10-23,Iowa,Michigan St.,Home,,6,0.0,6.0,3.0,19.0,11.0,,,,,,,,7.0,1.0,,,,,
312,2025-10-26,Iowa,Michigan,Home,,2,0.0,2.0,3.0,10.0,8.0,,,,,,,,7.0,2.0,,,,1.0,
312,2025-10-31,Iowa,Ohio St.,Away,,3,,3.0,2.0,15.0,8.0,,,,,,2.0,2.0,17.0,9.0,,,,3.0,
312,2025-11-06,Iowa,Indiana,Home,,1,0.0,1.0,2.0,10.0,4.0,,,,,,,,6.0,2.0,,,,,
312,2025-11-07,Iowa,Ohio St.,Home,,3,1.0,3.0,2.0,8.0,6.0,,,,1.0,,1.0,,12.0,8.0,,,,1.0,
312,2025-11-09,Iowa,Northwestern,Home,,0,3.0,,,3.0,3.0,,,,1.0,,3.0,4.0,16.0,9.0,,,,,
312,2025-11-14,Iowa,Duke,Home,,1,2.0,1.0,,12.0,5.0,,,2.0,1.0,,2.0,1.0,13.0,7.0,,,,,
317,2025-08-29,James Madison,Villanova,Home,,3,2.0,3.0,5.0,9.0,7.0,,,,1.0,,2.0,,11.0,4.0,,,,2.0,
317,2025-08-31,James Madison,Stanford,Home,,0,1.0,,,4.0,3.0,,,,1.0,,1.0,1.0,25.0,12.0,,,1.0,1.0,
317,2025-09-03,James Madison,Liberty,Away,,1,4.0,1.0,1.0,6.0,5.0,,,,,,4.0,4.0,18.0,11.0,,,,,
317,2025-09-05,James Madison,Richmond,Away,,2,,2.0,1.0,19.0,10.0,,,,,,1.0,2.0,14.0,8.0,,,,1.0,2.0
317,2025-09-07,James Madison,American,Away,,4,1.0,4.0,3.0,17.0,13.0,,,2.0,,,1.0,1.0,5.0,2.0,,,2.0,1.0,1.0
317,2025-09-12,James Madison,Towson,Home,,3,1.0,3.0,1.0,16.0,10.0,36.0,,2.0,1.0,,1.0,,7.0,2.0,46.0,,2.0,1.0,
317,2025-09-14,James Madison,Virginia,Away,,1,4.0,1.0,,5.0,4.0,,,,,,4.0,3.0,20.0,7.0,,,,1.0,
317,2025-09-19,James Madison,Central Mich.,Away,,5,2.0,5.0,1.0,17.0,12.0,30.0,,,,,2.0,2.0,11.0,8.0,18.0,,,,
317,2025-09-21,James Madison,Michigan,Away,,3,1.0,3.0,2.0,10.0,6.0,,,,2.0,,1.0,2.0,29.0,13.0,,,,,1.0
317,2025-09-26,James Madison,Longwood,Home,,5,0.0,5.0,3.0,23.0,14.0,35.0,,2.0,,,,,2.0,1.0,37.0,,,,
317,2025-09-28,James Madison,App State,Away,,4,,4.0,1.0,12.0,8.0,,,,2.0,,5.0,5.0,19.0,16.0,,,,2.0,
317,2025-10-03,James Madison,Ball St.,Home,,5,0.0,5.0,,33.0,16.0,45.0,,,1.0,,,,7.0,4.0,41.0,,,,
317,2025-10-05,James Madison,Duke,Home,,0,5.0,,,5.0,2.0,54.0,,2.0,,,5.0,4.0,15.0,10.0,40.0,,,1.0,
317,2025-10-10,James Madison,Miami (OH),Home,,1,3.0,1.0,,13.0,8.0,39.0,,1.0,3.0,,3.0,2.0,12.0,7.0,44.0,,,,
317,2025-10-17,James Madison,Massachusetts,Home,,1,,1.0,1.0,14.0,8.0,77.0,,,1.0,,1.0,1.0,19.0,6.0,59.0,,1.0,1.0,
317,2025-10-19,James Madison,Bellarmine,Away,,5,0.0,5.0,5.0,28.0,16.0,,,,,,,,3.0,2.0,,,,1.0,
317,2025-10-26,James Madison,Kent St.,Away,,3,,3.0,1.0,17.0,8.0,,,,,,2.0,2.0,13.0,7.0,,,1.0,1.0,1.0
317,2025-10-31,James Madison,Ohio,Home,,3,1.0,3.0,2.0,10.0,5.0,49.0,,,2.0,,1.0,,6.0,5.0,39.0,,,,
317,2025-11-05,James Madison,Central Mich.,Home,,4,1.0,4.0,3.0,24.0,20.0,52.0,,1.0,2.0,,1.0,1.0,7.0,1.0,29.0,,,,1.0
317,2025-11-06,James Madison,Miami (OH),Home,,1,2.0,1.0,1.0,5.0,3.0,54.0,,1.0,1.0,1.0,2.0,4.0,16.0,12.0,40.0,,,1.0,
331,2025-08-29,Kent St.,Mercyhurst,Home,,10,1.0,10.0,7.0,39.0,22.0,,,,,,1.0,1.0,3.0,1.0,,,,,1.0
331,2025-08-31,Kent St.,Ohio St.,Away,,3,9.0,3.0,2.0,10.0,4.0,,,,2.0,1.0,9.0,2.0,29.0,20.0,,,1.0,1.0,
331,2025-09-05,Kent St.,Iowa,Away,,1,4.0,1.0,1.0,6.0,4.0,,,,1.0,1.0,4.0,3.0,17.0,13.0,,,,1.0,
331,2025-09-12,Kent St.,Delaware,Away,,0,2.0,,,7.0,1.0,35.0,,1.0,1.0,,2.0,4.0,13.0,7.0,34.0,,2.0,1.0,1.0
331,2025-09-14,Kent St.,Penn St.,Away,,2,5.0,2.0,,9.0,5.0,,,,,,5.0,4.0,25.0,16.0,,,,2.0,
331,2025-09-19,Kent St.,Massachusetts,Away,,0,4.0,,,11.0,7.0,,,,1.0,,4.0,5.0,19.0,13.0,,,,1.0,
331,2025-09-21,Kent St.,UMass Lowell,Away,,2,,2.0,1.0,10.0,5.0,,,,1.0,,3.0,1.0,9.0,7.0,,,1.0,1.0,
331,2025-09-26,Kent St.,Miami (OH),Home,,0,7.0,,,3.0,,,,1.0,1.0,1.0,7.0,9.0,27.0,18.0,,,,,
331,2025-09-28,Kent St.,Ball St.,Away,,1,,1.0,1.0,17.0,9.0,,,,,1.0,,,17.0,9.0,,,,1.0,
331,2025-10-05,Kent St.,Longwood,Home,,2,,2.0,1.0,29.0,19.0,,,,,,3.0,2.0,4.0,3.0,,,,2.0,2.0
331,2025-10-10,Kent St.,Bellarmine,Away,,3,0.0,3.0,,15.0,8.0,,,1.0,1.0,,,,4.0,1.0,,,,,1.0
331,2025-10-17,Kent St.,Ohio,Home,,4,6.0,4.0,2.0,19.0,13.0,,,,,2.0,6.0,2.0,18.0,11.0,,,,,2.0
331,2025-10-19,Kent St.,Central Mich.,Away,,1,,1.0,1.0,32.0,17.0,11.0,,,1.0,1.0,,,10.0,6.0,10.0,,,1.0,2.0
331,2025-10-26,Kent St.,James Madison,Home,,2,,2.0,2.0,13.0,7.0,,,1.0,1.0,1.0,3.0,1.0,17.0,8.0,,,,,
331,2025-10-31,Kent St.,App State,Away,,0,9.0,,,8.0,5.0,,,,1.0,1.0,9.0,6.0,19.0,17.0,,,,,1.0
361,2025-08-31,LIU,Monmouth,Away,,1,9.0,1.0,1.0,11.0,7.0,,,,,,9.0,9.0,48.0,24.0,,,,,1.0
361,2025-09-05,LIU,Yale,Away,,2,8.0,2.0,1.0,7.0,5.0,,,,,1.0,8.0,5.0,34.0,22.0,,,,,1.0
361,2025-09-07,LIU,Columbia,Away,,2,3.0,2.0,2.0,7.0,3.0,23.0,,,,,3.0,1.0,26.0,14.0,22.0,,,1.0,
361,2025-09-13,LIU,Central Mich.,Away,,6,9.0,6.0,4.0,25.0,18.0,37.0,1.0,,,,9.0,7.0,23.0,15.0,34.0,,1.0,1.0,
361,2025-09-14,LIU,Colgate,Away,,1,4.0,1.0,1.0,10.0,5.0,31.0,,,1.0,,4.0,3.0,12.0,6.0,40.0,,,1.0,
361,2025-09-19,LIU,Saint Francis,Away,,2,6.0,2.0,1.0,5.0,4.0,31.0,,2.0,,,6.0,4.0,26.0,22.0,36.0,,,1.0,
361,2025-09-22,LIU,UC Davis,Home,,1,6.0,1.0,1.0,6.0,,7.0,,,1.0,,6.0,5.0,12.0,,2.0,,,1.0,
361,2025-09-26,LIU,Mercyhurst,Home,,5,0.0,5.0,4.0,17.0,14.0,,,,1.0,,,,,,,,,1.0,
361,2025-09-28,LIU,Lehigh,Away,,2,3.0,2.0,2.0,8.0,7.0,14.0,,,,,3.0,2.0,24.0,12.0,18.0,,,,1.0
361,2025-10-03,LIU,Stonehill,Away,,1,6.0,1.0,,12.0,11.0,38.0,,,1.0,,6.0,4.0,24.0,16.0,27.0,,,,
361,2025-10-06,LIU,Cornell,Away,,0,6.0,,,6.0,3.0,,,1.0,1.0,,6.0,8.0,34.0,22.0,,,,,
361,2025-10-10,LIU,Wagner,Home,,1,2.0,1.0,1.0,7.0,5.0,,,,,,2.0,1.0,9.0,8.0,,,,1.0,
361,2025-10-17,LIU,Rider,Away,,2,6.0,2.0,1.0,10.0,9.0,67.0,,2.0,3.0,2.0,6.0,5.0,17.0,12.0,66.0,,,2.0,
361,2025-10-19,LIU,Merrimack,Home,,5,1.0,5.0,4.0,22.0,19.0,,,,1.0,,1.0,,11.0,6.0,,,,,
361,2025-10-24,LIU,Fairfield,Away,,2,5.0,2.0,1.0,3.0,3.0,19.0,,,,,5.0,4.0,29.0,17.0,20.0,,,1.0,
361,2025-10-26,LIU,La Salle,Away,,2,4.0,2.0,1.0,17.0,9.0,25.0,,1.0,,1.0,4.0,1.0,20.0,9.0,23.0,,,,1.0
361,2025-10-31,LIU,Sacred Heart,Home,,1,2.0,1.0,,7.0,3.0,,,,1.0,,2.0,2.0,10.0,5.0,,,,,
361,2025-11-02,LIU,New Haven,Away,,8,0.0,8.0,5.0,35.0,19.0,35.0,,,,,,,13.0,6.0,28.0,,,1.0,1.0
340,2025-08-29,La Salle,Lehigh,Home,,0,4.0,,,9.0,1.0,2.0,,,,,4.0,2.0,28.0,22.0,10.0,,,,
340,2025-09-05,La Salle,New Haven,Home,,9,1.0,9.0,3.0,27.0,21.0,4.0,,,,,1.0,1.0,4.0,3.0,1.0,,1.0,,
340,2025-09-07,La Salle,Saint Francis,Home,,0,2.0,,,5.0,3.0,10.0,,3.0,,1.0,2.0,3.0,13.0,9.0,22.0,,1.0,,
340,2025-09-12,La Salle,Villanova,Away,,0,3.0,,,2.0,2.0,39.0,,,,,3.0,2.0,16.0,10.0,34.0,,,,
340,2025-09-14,La Salle,Cornell,Home,,0,2.0,,,4.0,2.0,,,,,,2.0,,33.0,20.0,,,,,
340,2025-09-19,La Salle,Davidson,Away,,2,3.0,2.0,3.0,7.0,4.0,,,,,1.0,3.0,4.0,22.0,18.0,,,,1.0,
340,2025-09-21,La Salle,Queens (NC),Away,,2,,2.0,1.0,12.0,8.0,33.0,,,1.0,,1.0,2.0,15.0,10.0,36.0,,,1.0,1.0
340,2025-09-26,La Salle,Richmond,Home,,1,,1.0,1.0,6.0,2.0,22.0,,,1.0,1.0,2.0,2.0,18.0,11.0,33.0,,,1.0,
340,2025-09-28,La Salle,Bryant,Home,,2,1.0,2.0,,15.0,6.0,31.0,,,1.0,,1.0,1.0,5.0,2.0,25.0,,1.0,2.0,
340,2025-10-03,La Salle,Drexel,Away,,0,6.0,,,1.0,1.0,,,,,,6.0,4.0,21.0,16.0,,,,,
340,2025-10-05,La Salle,Rider,Home,,3,,3.0,2.0,13.0,7.0,27.0,,1.0,,2.0,4.0,,22.0,16.0,22.0,,4.0,,
340,2025-10-10,La Salle,Lock Haven,Home,,3,0.0,3.0,1.0,19.0,11.0,24.0,,,2.0,,,,12.0,5.0,18.0,,,,
340,2025-10-12,La Salle,Mercyhurst,Home,,4,0.0,4.0,5.0,25.0,10.0,19.0,,1.0,1.0,,,,6.0,,23.0,,,,2.0
340,2025-10-17,La Salle,Saint Louis,Away,,2,,1.0,2.0,22.0,11.0,,,,,2.0,1.0,1.0,14.0,10.0,,,,2.0,
340,2025-10-24,La Salle,VCU,Away,,0,1.0,,,,,49.0,,,,,1.0,2.0,19.0,10.0,36.0,,,,
340,2025-10-26,La Salle,LIU,Home,,4,2.0,4.0,1.0,20.0,9.0,23.0,,,,1.0,2.0,1.0,17.0,9.0,25.0,,1.0,,1.0
340,2025-10-31,La Salle,Saint Joseph's,Away,,1,7.0,1.0,2.0,2.0,2.0,,,,,,7.0,8.0,22.0,15.0,,,,1.0,
340,2025-11-02,La Salle,William & Mary,Home,,2,3.0,2.0,,13.0,8.0,25.0,,,1.0,,3.0,2.0,12.0,5.0,24.0,,,1.0,
342,2025-08-29,Lafayette,Fairfield,Home,,2,0.0,2.0,1.0,10.0,7.0,27.0,,1.0,,1.0,,,17.0,6.0,22.0,,,1.0,
342,2025-08-31,Lafayette,Drexel,Home,,2,0.0,2.0,1.0,6.0,2.0,27.0,,,,1.0,,,15.0,9.0,28.0,,,2.0,
342,2025-09-05,Lafayette,Longwood,Away,,6,0.0,6.0,5.0,28.0,14.0,26.0,,,2.0,1.0,,,3.0,2.0,10.0,,,1.0,1.0
342,2025-09-07,Lafayette,William & Mary,Away,,1,2.0,1.0,1.0,11.0,6.0,,,,1.0,1.0,2.0,1.0,8.0,5.0,,,,1.0,
